,age,campaign,previous,target,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,marital_modified_married,marital_modified_single,loan_mod_yes
4274,44,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4275,31,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4276,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4277,32,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4278,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4279,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4280,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4281,25,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4282,34,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4283,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4284,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4285,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4286,31,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4287,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4288,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4289,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4290,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4291,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4292,46,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4293,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4294,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4295,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4296,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4297,41,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4298,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4299,35,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4300,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4301,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4302,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4303,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4304,28,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4305,41,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4306,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4307,43,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4308,25,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
4309,52,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4310,81,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4311,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4312,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4313,49,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4314,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4315,43,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4316,42,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4317,35,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4318,53,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4319,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4320,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4321,25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4322,42,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4323,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4324,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4325,53,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4326,33,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4327,35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4328,45,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4329,31,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4330,31,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4331,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4332,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4333,37,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4334,37,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4335,58,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4336,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4337,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4338,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4339,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4340,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4341,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4342,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4343,40,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4344,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4345,39,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4346,59,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4347,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4348,56,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4349,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4350,68,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4351,56,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4352,47,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4353,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,31,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4355,32,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4356,63,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4357,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4358,26,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4359,31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4360,49,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4361,55,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4362,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4363,32,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4364,47,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4365,53,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4366,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4367,22,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4368,36,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4369,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4370,48,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4371,74,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,33,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4373,45,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4374,44,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4375,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4376,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4377,25,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4378,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4379,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4380,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4381,43,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4382,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4383,48,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4384,53,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4385,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4386,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4387,64,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4388,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4389,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4390,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4391,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4392,54,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4393,26,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
4394,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4395,29,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
4396,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4397,60,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4398,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4399,52,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4400,53,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4401,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4402,30,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4403,60,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4404,37,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4405,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4406,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4407,57,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4408,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4409,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4410,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4411,36,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4412,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4413,41,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4414,29,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4415,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4416,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4417,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4418,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4419,36,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4420,30,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4421,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4422,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4423,34,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4424,57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4425,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4426,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4427,73,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4428,31,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4429,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4430,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4431,38,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4432,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4433,31,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4434,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4435,29,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
4436,36,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
4437,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4438,28,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4439,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4440,55,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4441,41,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4442,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4443,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4444,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4445,27,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4446,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4447,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4448,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4449,46,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4450,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4451,31,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4452,45,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4453,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4454,52,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4455,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4456,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4457,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
4458,68,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4459,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4460,35,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4461,29,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4462,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4463,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4464,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4465,59,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4466,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4467,55,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4468,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4469,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4470,48,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4471,77,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4473,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4474,31,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4475,37,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4476,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4477,24,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4478,39,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4479,24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4480,31,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4481,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4482,28,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4483,41,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4484,51,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4485,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4486,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4487,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4488,25,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
4489,32,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4490,41,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4491,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4492,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4493,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4494,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4495,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4496,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4497,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4498,47,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4499,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4500,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4501,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4502,52,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4503,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4504,38,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4505,37,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4506,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4507,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4508,29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4509,67,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4510,53,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4511,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4512,29,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4513,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4514,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4515,31,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4516,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4517,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4518,45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4519,62,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4520,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4521,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4522,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4523,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4524,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4525,39,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4526,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4527,34,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4528,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4529,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4530,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4531,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4532,29,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4533,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4534,72,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4535,47,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4536,47,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4537,36,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4538,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4539,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4540,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4541,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4542,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4543,19,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4544,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4545,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4546,28,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4547,39,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4548,42,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4549,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4550,44,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4551,59,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4552,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4553,22,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4554,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4555,29,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
